"","AAASYWB.KY.Equity","ACAKITO.KY.Equity","AESOPHK.KY.Equity","AHPACOB.KY.Equity","AISMERC.KY.Equity","AJAOPAR.KY.Equity","AKABONA.KY.Equity","AKAMFDA.KY.Equity","ALASOPP.KY.Equity","ALCINDA.KY.Equity","ALLIVFD.AU.Equity","ALTACIF.MP.Equity","APEXGCE.US.Equity","APSASPH.KY.Equity","APSCHIA.KY.Equity","APSCHIN.KY.Equity","ARASALP.KY.Equity","ARCJVAB.KY.Equity","ARMACRO.KY.Equity","ARNASIA.KY.Equity","ASCREHA.KY.Equity","ASEASCF.KY.Equity","ATCHSTA.KY.Equity","ATHASIE.SP.Equity","ATLRIVR.KY.Equity","CAMAMAP.KY.Equity","CAMCCGA.KY.Equity","CAMGCSM.KY.Equity","CCASIAU.KY.Equity","CCIOIGF.KY.Equity","CDIFORD.VI.Equity","CEASOPP.AU.Equity","CHCIMPE.KY.Equity","CHEAGLE.KY.Equity","CHINABS.KY.Equity","CLARCOB.BH.Equity","CMCHCSF.KY.Equity","CMSPRGS.KY.Equity","CMTFGRC.KY.Equity","CNALPHA.KY.Equity","CSVCHNO.VI.Equity","DALAOFF.KY.Equity","DALGCHI.KY.Equity","DBDHAAB.KY.Equity","DORASPS.KY.Equity","DRAGALT.KY.Equity","EDAF001.KY.Equity","ENAMIND.KY.Equity","EPICJPF.KY.Equity","EUPIRAQ.KY.Equity","EVENSTR.KY.Equity","EWADVJM.KY.Equity","FMGMONA.BH.Equity","FORASMA.KY.Equity","FOUCHOP.KY.Equity","FRTNHDG.KY.Equity","GAAOPPO.KY.Equity","GAMCOFA.KY.Equity","GBAMBOO.KY.Equity","GHKNCVF.KY.Equity","GLDCHPL.KY.Equity","GLXCDVA.KY.Equity","GOLDCHI.KY.Equity","GREASHI.KY.Equity","GRECVPD.MV.Equity","GRNDRGN.KY.Equity","GRSPOPA.KY.Equity","HADOHV1.VI.Equity","HARMFDR.KY.Equity","HARUSFD.KY.Equity","HJELSFJ.KY.Equity","HKPTRLP.US.Equity","INDMAXG.MP.Equity","INDSMLI.MP.Equity","INFCOPP.KY.Equity","IONISRL.KY.Equity","IVMAOPP.KY.Equity","JAPCHLP.US.Equity","K2AARFA.AU.Equity","KAMWANG.KY.Equity","KARSTAR.US.Equity","KINGSMD.KY.Equity","KISCUSD.KY.Equity","KISGLMS.AU.Equity","KKSPCFA.KY.Equity","KMEFUSD.KY.Equity","KNIASPR.VI.Equity","KOMOFUN.KY.Equity","LBNCHPO.KY.Equity","LEGCHNA.KY.Equity","LHASTRF.KY.Equity","LIMJAPA.KY.Equity","LUASVAL.KY.Equity","LYNASIA.KY.Equity","MIDASEQ.KY.Equity","MNJAPAR.KY.Equity","MQASALA.AU.Equity","MQASLSF.KY.Equity","MWJDA2U.ID.Equity","MWJMA1U.ID.Equity","NAVASIA.KY.Equity","NAVYILD.KY.Equity","NEWHBAS.KY.Equity","NHINDIA.MP.Equity","NORASXD.KY.Equity","NTADUSA.KY.Equity","NTASIAN.KY.Equity","OCMFUND.KY.Equity","OCTAPAF.KY.Equity","OPTJAPT.AU.Equity","OPTPJAI.BH.Equity","OZASIAM.KY.Equity","PANGOLN.KY.Equity","PANNOTI.VI.Equity","PASINLD.KY.Equity","PASINLP.US.Equity","PELAALA.NA.Equity","PENASEF.AU.Equity","PENASEU.KY.Equity","PHALJAM.US.Equity","PPASIAS.KY.Equity","PPCHINA.KY.Equity","PRABRHY.KY.Equity","PRUENHN.KY.Equity","PSAARFL.KY.Equity","PXPVEEF.KY.Equity","QDSPJPA.KY.Equity","QIEFMLB.MP.Equity","QUACHFA.KY.Equity","QUPANEF.VI.Equity","REALRTA.ID.Equity","REGCADY.KY.Equity","RMBJOPP.US.Equity","ROCIMAS.KY.Equity","RVCCLSA.KY.Equity","RVCUSCA.KY.Equity","SECZENU.ID.Equity","SENTCAP.KY.Equity","SENTCRE.KY.Equity","SENVISR.US.Equity","SERICAB.KY.Equity","SMCCNMI.KY.Equity","SPALSAI.BH.Equity","SPASJFA.KY.Equity","SPCHOPA.KY.Equity","SPGRCHC.KY.Equity","SPHERAN.VI.Equity","SPHRILS.VI.Equity","SRGJPPH.KY.Equity","START22.KY.Equity","STEVJPY.GU.Equity","SVGRCMN.KY.Equity","TANTALF.KY.Equity","TELLGNT.KY.Equity","TICHVIA.KY.Equity","TK5YRGA.CH.Equity","TKFUNDS.CH.Equity","TKPROST.CH.Equity","TKYJULB.CH.Equity","TKYJULS.CH.Equity","TOCCATA.KY.Equity","TROPHY1.KY.Equity","TTJPFJP.KY.Equity","UGFMSTA.KY.Equity","UGHDSOA.KY.Equity","UMJKOTA.KY.Equity","VAPAHED.KY.Equity","VERAIUS.ID.Equity","VISFICH.KY.Equity","VITCHBA.KY.Equity","WFASREC.KY.Equity","WFASSCF.KY.Equity","WYCAASV.KY.Equity","YECYOSP.KY.Equity","ZEALCHI.KY.Equity","ZENUSOF.KY.Equity"
"30",NA,NA,NA,NA,3.4105,NA,NA,-0.9688,NA,NA,1.3499,NA,NA,2.6822,3.0505,NA,NA,-2.9185,NA,2.5641,1.0997,-1.3637,NA,NA,NA,-0.5971,NA,NA,0.5955,1.9127,-0.3063,NA,NA,NA,NA,NA,NA,-1.3835,NA,NA,NA,NA,1.6541,NA,1.0175,-0.9785,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9239,-0.1316,2.3665,NA,NA,NA,NA,6.0638,0.0819,2.3154,NA,NA,NA,NA,NA,-1.0911,4.9181,NA,6.6723,6.0784,2.98,1.5244,NA,2.4096,NA,4.4154,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,-0.5843,NA,1.8184,NA,1.8476,NA,0.95,NA,NA,0.515,NA,NA,NA,1.2252,NA,3.2859,NA,0.4693,NA,-1.1665,NA,1.4897,NA,NA,NA,NA,NA,NA,-1.5512,NA,4.0728,-0.4615,NA,1.8722,5.2801,3.6157,7,2.2252,NA,2.6086,NA,NA,NA,NA,NA,1.9347,NA,NA,-4.99,NA,NA,0.3524,-0.315,NA,NA,NA,-1,-5.5114,NA,-4.1953,NA,0.26,4.43,4.2336,1.0978,NA,7.1949,NA,NA,NA,6.5144,NA,7.2266,NA,NA,1.4752,NA,NA,NA,3.8656,0.8069,NA,1.6214,NA,NA
"31",NA,NA,NA,NA,7.7297,NA,NA,0.3757,NA,NA,3.0738,NA,NA,2.3248,5.1818,NA,NA,-0.2825,NA,8.1452,2.3347,4.56,NA,NA,NA,1.8604,NA,NA,4.9069,1.416,5.3465,NA,NA,NA,NA,NA,NA,1.8705,NA,NA,NA,NA,0.9824,NA,0.9589,1.0655,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5528,-0.0659,4.0351,NA,NA,NA,NA,3.8114,3.6277,3.8274,NA,NA,NA,NA,NA,1.2884,1.337,NA,12.0064,10.7209,3.5,4.8549,NA,2.9203,NA,3.2611,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0,NA,6.0043,NA,-0.6944,NA,2.83,NA,NA,5.807,NA,NA,NA,1.6197,NA,4.6129,NA,2.1161,NA,1.9864,NA,4.9195,NA,NA,NA,NA,NA,NA,0.69,NA,3.0551,0.5052,NA,3.0781,0.2508,4.0337,2.3853,5.2323,NA,1.0842,NA,NA,NA,NA,NA,1.7909,NA,NA,-1.53,NA,NA,0.1181,0.6656,NA,NA,NA,1.95,-2.3101,NA,0.7004,NA,4.89,4.5901,5.8154,1.1106,NA,7.2976,NA,NA,NA,10.7106,NA,4.5382,NA,NA,4.5907,NA,NA,NA,5.6399,6.186,NA,3.4701,NA,NA
"32",NA,NA,NA,NA,8.7005,NA,NA,-0.5302,NA,NA,-0.497,NA,NA,4.5439,15.0263,NA,NA,-3.592,NA,8.5011,1.4713,3.1535,NA,NA,NA,-0.0853,NA,NA,7.5284,1.9332,1.2413,NA,NA,NA,NA,NA,NA,3.8866,NA,NA,NA,NA,5.6192,NA,6.0739,7.2026,NA,NA,-0.3163,NA,NA,NA,NA,NA,NA,8.9406,1.7235,7.5843,NA,NA,NA,NA,9.372,4.4816,6.2094,1.4879,NA,NA,NA,NA,-0.1394,1.5647,6.7308,5.8448,5.6761,3.08,13.222,NA,3.3945,NA,6.0476,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,-0.1388,NA,4.1743,NA,0.1224,NA,2.06,NA,NA,7.1832,NA,NA,NA,5.4387,NA,13.7101,NA,5.1078,NA,0.7715,NA,6.6729,NA,NA,NA,NA,NA,NA,-15.31,NA,12.4983,-0.5479,NA,5.0508,16.3841,-1.4976,4.782,7.7492,NA,3.9796,NA,NA,NA,NA,NA,0.3634,NA,NA,-5.81,NA,NA,0.1377,-3.7937,NA,NA,NA,1.5,-2.7363,NA,-3.2468,NA,6.8899,10.23,10.8091,1.6109,NA,12.2762,NA,NA,NA,24.6518,NA,12.2533,NA,NA,4.6086,NA,NA,NA,9.0967,6.3615,NA,7.6702,NA,NA
"33",NA,NA,NA,NA,3.0902,NA,NA,0.486,NA,NA,0.2997,NA,NA,-0.5453,13.5117,NA,NA,1.802,NA,3.2302,1.1369,-3.6192,NA,NA,NA,2.4943,NA,NA,7.9265,4.2876,1.4213,NA,NA,NA,NA,NA,NA,1.738,NA,NA,NA,NA,-0.0449,NA,3.1452,12.0521,NA,NA,0.5354,NA,NA,NA,NA,NA,NA,10.194,-2.5553,7.9602,NA,NA,NA,NA,11.2191,3.3441,5.0208,1.8696,NA,NA,NA,NA,0.795,1.9762,5.4054,2.1462,14.376,1.03,8.2631,NA,2.7274,NA,-0.0343,NA,NA,NA,NA,NA,NA,5.2029,NA,NA,0.49,1.0708,NA,-0.9655,NA,0.2619,NA,2.13,NA,NA,2.6355,NA,NA,NA,4.9241,NA,1.6269,NA,0.6132,NA,0.3514,NA,2.4004,NA,NA,NA,NA,NA,NA,-2.06,NA,11.8024,-2.0857,NA,3.1707,12.2866,10.7571,1.6513,3.141,NA,1.8069,NA,NA,NA,NA,NA,-0.9909,NA,NA,-0.74,NA,NA,2.4615,2.7284,NA,NA,NA,1.46,-0.0932,NA,1.2716,NA,3.08,8.79,14.954,4.2678,NA,26.1413,NA,NA,NA,16.3658,NA,8.9986,NA,NA,5.2448,NA,NA,NA,7.1624,5.5984,NA,8.1947,NA,NA
"34",NA,NA,NA,NA,0.7589,NA,NA,2.2389,NA,NA,3.1873,NA,NA,-5.9416,18.416,NA,NA,3.2623,NA,8.7217,0.701,-0.7516,NA,NA,NA,0.1863,NA,NA,3.8257,10.7873,-2.2914,NA,NA,4.1159,NA,NA,NA,-0.3089,NA,NA,NA,NA,2.4384,NA,2.6189,-1.6054,NA,NA,1.6964,NA,NA,NA,NA,NA,3.29,6.5525,-2.5368,0.8655,NA,NA,NA,NA,4.5009,6.5637,0.5904,5.7167,NA,NA,NA,NA,0.3431,7.9887,5.9829,1.5977,4.6961,1.27,1.6355,NA,1.1636,NA,3.7239,NA,NA,NA,NA,NA,NA,0.1334,NA,NA,0.5,-1.6256,NA,0.2925,NA,2.4205,1.65,1.41,NA,NA,3.2282,NA,NA,NA,7.1941,NA,1.1184,NA,1.1796,NA,-0.7629,NA,5.8992,NA,NA,NA,NA,NA,NA,1.09,NA,8.4737,2.3,NA,-0.5445,26.6695,1.1376,4.1571,5.0945,NA,0.7337,NA,NA,NA,NA,NA,0.3368,NA,NA,-0.88,NA,NA,-1.2076,-0.3717,NA,NA,NA,2.3,-2.4336,NA,8.1615,NA,0.39,2.01,4.5143,2.0197,NA,12.2909,NA,NA,NA,9.3782,NA,1.2362,NA,NA,-0.5316,NA,NA,NA,2.2253,0.972,NA,-0.3032,NA,NA
"35",NA,NA,NA,NA,4.1329,NA,1.69,-0.557,NA,NA,1.4479,NA,NA,-2.1404,1.7457,NA,NA,0.7859,NA,4.9602,1.0662,4.8319,NA,NA,NA,-0.6173,NA,NA,1.2508,3.6829,1.2178,NA,NA,3.1196,NA,NA,NA,0.213,NA,NA,NA,NA,4.4217,NA,0.9739,-1.9983,NA,NA,0.0679,NA,NA,NA,NA,NA,3.3111,7.0908,-0.9456,5.6412,NA,NA,NA,NA,2.4829,-0.2443,2.6411,2.4126,NA,NA,NA,NA,-0.251,9.4944,2.4194,-6.5489,4.8153,1.65,5.1724,NA,0.3348,NA,-2.2755,NA,NA,NA,NA,NA,NA,0.8214,NA,NA,0.5601,1.0769,NA,4.0646,NA,0.5781,2.0069,1.62,NA,NA,6.2544,NA,NA,NA,4.6728,NA,2.5446,NA,0.1878,NA,2.5332,NA,3.1665,NA,NA,NA,NA,NA,NA,0.81,NA,5.7308,3.8602,NA,1.1812,8.1598,-9.0267,-5.428,6.4182,NA,3.4684,NA,NA,NA,NA,NA,3.0402,NA,NA,3.85,NA,NA,-0.0744,1.6687,NA,NA,NA,2.07,3.3544,NA,9.0314,NA,4.6,3.85,5.9018,0.9259,NA,4.9322,NA,NA,NA,0.7382,NA,0.0693,NA,NA,2.2712,NA,NA,NA,0.068,0.1863,NA,0.95,NA,NA
"36",NA,NA,0.2113,NA,5.5691,NA,-1.5242,0.0537,NA,NA,-0.5709,NA,NA,2.205,5.9564,NA,NA,-2.6113,NA,0.4667,0.5585,3.9905,NA,NA,NA,1.2582,NA,NA,2.203,0.5074,3.4978,NA,NA,1.2325,NA,NA,NA,5.1493,NA,NA,NA,NA,2.4729,NA,0.3168,1.2115,NA,NA,-0.3586,NA,NA,NA,NA,NA,1.6493,8.4225,-2.9033,3.9071,NA,NA,NA,NA,2.1261,-1.9947,2.3867,3.8825,NA,NA,NA,NA,2.6844,-2.644,5.5118,-2.0747,7.8666,1.79,-1.4208,NA,0.5867,NA,-0.9759,NA,NA,NA,NA,NA,NA,0.6483,NA,NA,0.64,0.0895,NA,-0.2744,NA,1.2425,2.1989,1.93,NA,NA,-0.4682,NA,NA,NA,4.1168,NA,1.7342,NA,-1.0861,NA,-0.3349,NA,2.4298,NA,NA,NA,NA,NA,NA,-11.83,NA,2.0458,3.54,NA,2.707,-0.9702,-5.5998,-3.2788,2.5143,NA,0.5833,NA,NA,NA,NA,NA,-1.787,NA,NA,0.39,NA,NA,-0.4466,-3.2426,NA,NA,NA,1.98,-1.0171,NA,-0.3705,NA,1.34,2.42,3.993,1.8795,NA,5.5018,NA,NA,NA,-1.2002,NA,3.3447,NA,NA,4.2456,NA,NA,NA,1.9337,2.7124,NA,NA,NA,NA
"37",NA,NA,2.6354,NA,-0.8221,NA,-2.866,-0.8436,NA,NA,-0.5742,NA,NA,-2.4271,20.0803,0.042,NA,-3.122,NA,2.9036,1.8698,7.6864,NA,NA,NA,2.2796,NA,NA,0.6848,1.2319,4.1906,NA,NA,3.6801,NA,NA,NA,6.1742,NA,NA,NA,NA,2.6672,NA,4.2108,4.1689,NA,NA,0.71,NA,NA,NA,NA,NA,10.3715,3.1903,6.0815,7.9562,NA,NA,1.42,NA,10.046,8.794,6.8717,6.6369,NA,NA,NA,NA,1.0462,7.2501,12.6866,14.1478,5.8926,6.0999,6.2084,NA,2.9857,NA,10.3692,NA,NA,NA,NA,NA,4.4954,9.2475,NA,NA,0.7,0.4469,NA,3.659,NA,2.2374,2.2648,3.37,NA,NA,5.8468,NA,NA,NA,11.0785,NA,5.2318,NA,1.8693,NA,-0.9465,NA,6.5964,NA,NA,NA,NA,NA,NA,3.48,NA,12.8164,0.22,NA,6.2108,-8.8095,8.1944,13.5464,12.7942,NA,3.226,NA,NA,NA,NA,NA,1.204,NA,NA,3.33,NA,NA,0.9589,0.2069,NA,NA,NA,3.28,-1.9804,NA,-2.0875,NA,0.05,0.74,14.2881,2.9795,NA,12.0295,NA,NA,NA,-11.0209,NA,3.8744,NA,NA,5.3258,NA,NA,NA,9.8926,7.2135,NA,0.5058,NA,NA
"38",NA,NA,10,NA,5.345,NA,-2.0561,-0.0541,NA,NA,1.0587,NA,NA,1.2928,8.6887,0.5175,NA,2.8288,NA,3.1603,1.7688,12.3272,NA,NA,NA,1.149,NA,NA,1.8866,12.5815,2.6606,NA,NA,2.2212,NA,NA,NA,3.9287,NA,NA,NA,NA,4.9198,NA,10.7347,5.0892,NA,NA,1.555,NA,NA,NA,NA,NA,24.8998,17.7544,-0.0669,12.7338,NA,NA,8.02,NA,12.1645,3.6148,4.0428,3.3186,NA,NA,NA,NA,1.5702,6.7694,9.2715,10.1258,8.0992,3.4852,5.7411,NA,5.4658,NA,5.6658,NA,NA,NA,NA,NA,1.8437,3.6064,NA,NA,0.7,0.6876,NA,9.2455,NA,1.5189,2.8237,2.7,NA,NA,0.381,NA,NA,NA,3.858,NA,5.0639,NA,3.4518,NA,-1.3882,NA,2.746,NA,NA,NA,NA,NA,NA,9.2,NA,12.1478,2.2799,NA,6.9147,9.755,5.963,3.9965,11.8007,NA,4.804,NA,NA,NA,NA,NA,2.7735,NA,NA,2.24,NA,NA,-1.3716,-1.569,NA,NA,NA,3.98,-2.4778,NA,5.439,NA,2.44,2.84,7.4968,1.5426,NA,7.1733,NA,NA,NA,5.6383,NA,1.5195,NA,NA,5.6514,NA,NA,NA,12.2185,9.7581,NA,7.3358,NA,NA
"39",NA,NA,3.9131,NA,0.9754,NA,3.0755,1.0137,NA,NA,-5.8486,NA,NA,4.6651,7.346,0.2882,NA,1.1813,NA,3.7746,-0.8095,10.3738,NA,NA,NA,1.0973,NA,NA,3.0822,2.1382,4.6125,NA,NA,-0.8784,NA,NA,NA,1.6736,NA,NA,NA,NA,-1.0168,NA,2.159,11.2343,NA,NA,1.5502,NA,NA,NA,NA,NA,0.7958,2.3877,-1.7688,2.6549,NA,NA,0.46,NA,4.4322,0.8661,3.2292,3.7893,NA,NA,NA,NA,0.5021,-1.5202,-1.8182,5.412,5.5046,3.0708,6.5811,NA,NA,NA,4.0355,NA,NA,NA,NA,NA,2.5862,3.8865,NA,NA,0.7,-0.4258,NA,4.1048,NA,0.4585,-9.8088,2.83,NA,NA,6.8944,NA,NA,NA,-0.733,NA,4.5628,NA,5.1166,NA,-0.4419,NA,0.9246,NA,NA,NA,NA,NA,NA,13.3009,NA,2.7867,0.84,NA,6.6647,-4.9334,4.8721,1.9783,2.8898,NA,1.645,NA,NA,NA,NA,NA,1.5468,NA,NA,6.73,NA,NA,1.4037,5.2503,NA,NA,NA,1.71,1.6711,NA,0.0821,NA,4.19,6.77,5.0889,1.7082,NA,9.5078,NA,NA,NA,4.0574,NA,4.0425,NA,NA,3.9977,NA,NA,NA,6.4475,4.9189,NA,0.2258,NA,NA
"40",NA,NA,10.9541,NA,-0.6656,NA,-0.3971,0.2528,NA,NA,5.8073,NA,NA,-12.0595,10.0383,9.919,NA,-3.1133,NA,3.1899,0.6061,14.0512,NA,NA,NA,0.135,NA,NA,7.7538,11.2191,0.0138,NA,NA,1.1085,NA,NA,NA,0.9172,NA,NA,NA,NA,4.8788,NA,4.3041,6.8191,NA,NA,1.2643,NA,NA,NA,NA,NA,19.4732,13.3413,3.6013,10.3243,NA,NA,12.5001,NA,17.0141,4.741,7.3036,2.5098,NA,NA,NA,NA,2.5118,7.1292,7.4074,8.172,7.1981,1.5009,6.9157,NA,-17.6314,NA,2.9713,NA,NA,NA,NA,NA,3.6975,4.2851,NA,NA,0.7,-0.1856,NA,7.6476,NA,0.2642,19.7742,3.64,NA,NA,3.7278,NA,NA,NA,1.2811,NA,5.2509,NA,6.4842,NA,0.8751,NA,0.1255,NA,NA,NA,NA,NA,NA,7.42,NA,8.468,-0.8801,NA,5.7656,-9.2504,-11.3262,2.4137,9.6579,NA,5.1764,NA,NA,NA,NA,NA,1.2921,NA,NA,5.13,NA,NA,-2.6398,-1.8798,NA,NA,NA,1.392,1.2976,NA,0.9976,NA,4.86,9.96,14.0253,2.1751,NA,6.5176,NA,NA,NA,3.8037,NA,9.2998,NA,NA,20.6822,NA,NA,NA,7.3497,3.9383,NA,NA,NA,NA
"41",NA,NA,-10.1892,NA,-3.089,NA,-6.1548,-1.4595,NA,NA,1.7208,NA,NA,-13.7898,12.4146,8.2065,NA,-11.687,NA,-7.9349,0.4056,-13.0747,NA,NA,NA,3.4531,NA,NA,-13.7019,19.7951,-6.8967,NA,NA,-4.1327,NA,NA,NA,-4.0088,NA,-4.248,NA,NA,-6.1,NA,-9.1719,-0.1837,NA,NA,-3.6808,NA,NA,NA,NA,NA,-11.3789,-0.312,5.7121,-11.2679,NA,NA,2.9399,NA,7.0936,-10.8081,-3.8308,-2.3158,NA,NA,NA,NA,-3.7914,-8.9447,-1.7241,-2.677,1.9829,-2.8634,-4.2449,NA,-0.1914,NA,1.1814,NA,NA,NA,NA,NA,1.2156,-4.7043,NA,NA,0.62,-1.3015,NA,-5.6096,NA,0.7667,-0.2331,0.13,NA,NA,-7.1306,NA,NA,NA,-3.5031,NA,-9.9778,NA,-3.4131,NA,-3.5798,NA,-5.8473,NA,NA,NA,NA,NA,NA,2.32,NA,0,-6.6301,NA,-1.9925,2.2783,-9.4933,-1.9704,3.4859,NA,-0.9221,NA,NA,NA,NA,NA,-4.0039,NA,NA,0.17,NA,NA,-7.1785,-5.7135,NA,NA,NA,-3.08,2.932,NA,-12.2108,NA,-0.38,-4.35,10.2021,3.3549,9.0738,11.5603,3.4363,0.6369,NA,0.0518,NA,5.8053,NA,NA,-5.8322,NA,NA,NA,-10.8324,-8.7644,NA,2.3136,NA,NA
"42",NA,NA,3.6806,NA,9.204,NA,-2.4948,-0.5506,NA,NA,2.7256,NA,NA,-0.6656,4.8003,11.0574,NA,0.785,NA,9.3365,1.0515,2.4061,NA,NA,NA,7.7203,NA,NA,6.2856,6.3755,4.8032,NA,NA,-1.1599,NA,NA,NA,12.4694,NA,27.1232,NA,NA,2.4493,NA,-0.93,16.2214,NA,NA,1.2194,NA,NA,NA,NA,NA,2.3311,5.871,0.6132,8.2963,NA,NA,12.62,NA,15.6152,1.1604,5.0327,5.8448,NA,NA,NA,NA,0.0203,-3.1467,10.5263,13.8205,17.8966,2.2593,9.5899,NA,2.7085,NA,9.3663,NA,NA,NA,NA,NA,0.1601,7.0818,NA,NA,0.51,0,NA,3.299,NA,3.3841,2.8399,2.46,NA,NA,3.8698,NA,NA,NA,7.4778,NA,3.6882,NA,3.4477,NA,1.2908,NA,5.2586,NA,NA,NA,NA,NA,NA,2.46,NA,16.5628,-2.73,NA,3.841,10.1171,4.779,15.5802,8.6759,NA,4.9965,NA,NA,2.9,NA,NA,-3.2297,NA,NA,6.9,NA,NA,-1.2219,1.0052,NA,NA,NA,3.165,-1.5395,NA,6.3017,NA,3.66,9.43,0.8375,2.4703,0.3538,-0.0575,2.3495,1.4241,NA,7.2155,NA,-1.7845,NA,NA,5.8123,NA,NA,NA,3.6799,9.8244,NA,-0.1717,NA,NA
"43",NA,NA,3.2653,NA,-2.22,NA,4.9385,1.809,NA,NA,-0.5489,NA,NA,-18.928,-1.9185,0.3226,NA,5.2609,NA,5.2979,1.1934,-0.8626,NA,NA,NA,2.7682,NA,NA,8.3979,-5.0685,3.6427,NA,NA,-1.496,NA,NA,NA,4.4122,NA,10.4718,NA,NA,2.6834,NA,-1.4969,11.7765,NA,NA,0.3225,NA,NA,NA,NA,NA,0.7838,5.6946,1.0776,11.4257,NA,NA,4.08,NA,7.9326,2.2275,6.5116,7.0301,NA,NA,NA,NA,-2.5035,5.6301,5.291,6.1527,6.1094,4.7322,11.1998,NA,3.9848,NA,18.77,NA,NA,NA,NA,NA,1.5188,8.062,NA,NA,0.71,0.3031,0.2855,1.4146,NA,1.9624,0.804,1.14,NA,NA,3.5482,NA,NA,NA,6.41,NA,3.6181,NA,7.9965,NA,0.2124,NA,3.1873,NA,NA,NA,NA,NA,NA,7.96,NA,5.6097,3.49,NA,7.6377,1.2089,10.0535,5.9858,3.5681,NA,6.6811,NA,NA,27.0165,NA,NA,5.8167,NA,NA,-1.72,NA,NA,2.73,-0.9028,11.6245,NA,NA,5.5,-1.0111,NA,-6.3263,NA,4.35,8.32,9.2633,2.4617,4.1765,5.8433,3.8856,3.1494,NA,9.068,NA,4.6546,0.581,NA,12.2467,NA,1.45,NA,9.533,9.8865,NA,-5.0519,NA,NA
"44",NA,NA,-8.958,NA,2.3178,NA,-3.1303,-0.2834,NA,NA,0.092,NA,NA,9.3939,-11.9686,-10.8144,NA,-8.0872,NA,-5.5546,0.2789,-2.585,NA,NA,NA,3.1858,NA,NA,2.8014,-9.5706,-1.9235,NA,NA,0.5924,NA,NA,NA,-2.7572,NA,-11.1479,NA,NA,-2.6612,NA,0,-12.9276,NA,NA,0.7564,NA,NA,NA,NA,NA,-14.3092,-5.2443,0.6642,-9.7575,NA,NA,-12.98,NA,-9.4152,-2.8987,-7.4787,-2.8994,NA,NA,NA,NA,-5.1022,-7.6473,6.0302,3.2402,-6.3582,-5.3043,-8.9829,NA,-2.5641,NA,2.5932,NA,NA,NA,NA,NA,1.7323,-0.2273,-4.264,NA,0.64,0.6451,-1.6856,-2.7385,NA,0.3787,-3.4244,-2.6,NA,NA,-3.4266,NA,-1.3972,NA,-0.9812,NA,-7.0247,NA,-3.3684,NA,-1.3969,0.26,-1.5015,NA,NA,0.71,NA,NA,NA,8.0205,NA,-7.202,0.4399,NA,-8.9362,-3.3604,-8.3666,0.281,-12.1001,NA,-3.1885,NA,NA,-7.192,NA,NA,-1.3878,NA,NA,-7.94,NA,NA,-0.2036,-2.073,-6.7721,NA,NA,-2.92,7.0841,NA,-6.9306,NA,-3.07,-8.03,-7.3546,0.3787,-0.4078,-0.5721,2.3728,2.3065,NA,-5.7967,NA,-5.3253,4.654,NA,-4.4926,NA,6.1065,NA,-4.0245,-3.9928,NA,-7.9851,NA,NA
"45",NA,NA,-2.0352,NA,11.3727,NA,-1.8026,0.0691,NA,NA,2.9412,NA,NA,-3.9033,14.6665,15.8071,NA,-4.5815,NA,2.106,0.0521,1.128,NA,NA,NA,-1.135,NA,NA,2.4695,-4.3205,-1.389,NA,NA,0.6279,NA,NA,NA,5.1673,-1.5826,-0.1825,NA,NA,1.2345,NA,2.5628,-5.0958,NA,NA,0.0469,NA,NA,NA,NA,NA,-3.8644,-0.071,0.4254,-1.562,NA,NA,0.8,NA,0.2917,3.5497,-1.1128,1.3565,NA,NA,NA,NA,0.0196,-3.6161,1.8957,9.9026,-1.5089,3.0308,-0.6797,NA,-1.1632,NA,10.2272,NA,NA,NA,NA,NA,0,4.2507,1.4039,NA,0.56,-1.3631,-1.9944,2.4655,NA,-0.1915,0.1526,0.06,NA,NA,1.0645,NA,-0.8036,NA,-1.5138,NA,4.4205,NA,-1.2912,NA,-1.7554,2.19,1.9537,NA,NA,10.69,NA,NA,NA,5.63,NA,6.0223,-1.25,NA,-0.8945,-3.3866,2.7922,12.9995,1.3974,NA,1.1157,NA,NA,3.2152,NA,NA,-0.1005,NA,NA,4.89,NA,NA,-3.0463,-1.736,14.2124,NA,NA,1.1,-3.4711,NA,-9.8632,NA,-3.4,-4.05,11.685,2.7893,6.6394,11.8842,3.7686,2.7072,NA,3.1315,NA,4.3388,0,NA,-0.966,NA,23.2226,NA,8.1431,5.4764,NA,0.7457,NA,NA
