Date,USGG10YR Index,,USGGBE10 Index,,USGG5YR Index,,USGGBE05 Index,Date,GJGB10 Index,Date,GJGB2 Index,,GJGB5 Index,,JYGGBE05 Index,,USDJPY Curncy,,TPX Index
8/3/2012,5.7598,8/3/2012,2.3777,8/3/2012,8.6715,8/3/2012,2.8097,8/6/2012,-0.135,8/6/2012,1.075,8/6/2012,6.79,11/14/2012,-1.012,8/3/2012,0.29,10/12/2012,0.65061
8/6/2012,0.2163,8/6/2012,0,8/6/2012,-1.9178,8/6/2012,0.947,8/7/2012,4.313,8/7/2012,6.383,8/7/2012,10.983,11/15/2012,-0.554,8/6/2012,-0.28,10/15/2012,0.1516
8/7/2012,3.9515,8/7/2012,2.2331,8/7/2012,8.1471,8/7/2012,2.9399,8/8/2012,3.747,8/8/2012,-12,8/8/2012,4.688,11/16/2012,-1.22,8/7/2012,0.46,10/16/2012,1.0833
8/8/2012,1.2717,8/8/2012,-0.6116,8/8/2012,2.9863,8/8/2012,-1.051,8/9/2012,0.249,8/9/2012,7.955,8/9/2012,-1.99,11/19/2012,-0.933,8/8/2012,-0.23,10/17/2012,1.17569
8/9/2012,2.3662,8/9/2012,0.5503,8/9/2012,0.4611,8/9/2012,-0.4439,8/10/2012,-0.373,8/10/2012,-2.105,8/10/2012,0,11/20/2012,0.483,8/9/2012,0.18,10/18/2012,1.10069
8/10/2012,-1.8207,8/10/2012,-0.7456,8/10/2012,-3.0485,8/10/2012,-1.0294,8/13/2012,-1.122,8/13/2012,-5.376,8/13/2012,-5.076,11/21/2012,0.307,8/10/2012,-0.37,10/19/2012,0.15143
8/13/2012,0.4116,8/13/2012,-0.867,8/13/2012,0.0158,8/13/2012,0.1236,8/14/2012,0.378,8/14/2012,15.909,8/14/2012,2.674,11/22/2012,-0.131,8/13/2012,0.05,10/22/2012,-0.67719
8/14/2012,4.4245,8/14/2012,0.8521,8/14/2012,6.1901,8/14/2012,0.2616,8/15/2012,3.015,8/15/2012,-1.961,8/15/2012,8.333,11/23/2012,0.006,8/14/2012,0.54,10/23/2012,-0.58959
8/15/2012,4.4709,8/15/2012,-0.0101,8/15/2012,6.7145,8/15/2012,-0.7039,8/16/2012,5.244,8/16/2012,0,8/16/2012,16.346,11/26/2012,0.655,8/15/2012,0.32,10/24/2012,-0.80159
8/16/2012,1.0537,8/16/2012,-0.0068,8/16/2012,2.0493,8/16/2012,-0.202,8/17/2012,-3.013,8/17/2012,-10,8/17/2012,-5.372,11/27/2012,1.059,8/16/2012,0.46,10/25/2012,0.60488
8/17/2012,-1.3163,8/17/2012,-0.5655,8/17/2012,-2.7244,8/17/2012,-1.8518,8/20/2012,0.836,8/20/2012,16.667,8/20/2012,5.677,11/28/2012,6.9,8/17/2012,0.26,10/26/2012,-0.78705
8/20/2012,-0.2848,8/20/2012,-0.1719,8/20/2012,-1.003,8/20/2012,-0.5003,8/21/2012,-2.014,8/21/2012,-1.905,8/21/2012,-3.719,11/29/2012,0.655,8/20/2012,-0.16,10/29/2012,-0.21306
8/21/2012,-0.3816,8/21/2012,0.5146,8/21/2012,0.0198,8/21/2012,0.5313,8/22/2012,-0.121,8/22/2012,1.942,8/22/2012,-1.288,11/30/2012,0.676,8/21/2012,-0.18,10/30/2012,-0.69999
8/22/2012,-5.9391,8/22/2012,0.3106,8/22/2012,-11.9464,8/22/2012,0.8616,8/23/2012,0.363,8/23/2012,-12.381,8/23/2012,-2.609,12/3/2012,0.075,8/22/2012,-0.9,10/31/2012,0.93049
8/23/2012,-0.8094,8/23/2012,1.531,8/23/2012,0.249,8/23/2012,3.4498,8/24/2012,-2.413,8/24/2012,8.696,8/24/2012,-8.482,12/6/2012,-6.273,8/23/2012,-0.11,11/1/2012,-0.22899
8/24/2012,0.5129,8/24/2012,-0.1747,8/24/2012,1.6819,8/24/2012,-0.0062,8/27/2012,0.124,8/27/2012,-8,8/27/2012,4.878,12/12/2012,7.064,8/24/2012,0.23,11/2/2012,0.8025
8/27/2012,-2.1312,8/27/2012,0.1726,8/27/2012,-3.2029,8/27/2012,1.4603,8/28/2012,0.247,8/28/2012,11.957,8/28/2012,0.93,12/13/2012,1.461,8/27/2012,0.09,11/5/2012,-0.31501
8/28/2012,-1.0346,8/28/2012,0.8257,8/28/2012,-1.1726,8/28/2012,0.9657,8/29/2012,-1.478,8/29/2012,-1.942,8/29/2012,-3.687,12/14/2012,1.269,8/28/2012,-0.29,11/6/2012,-0.55915
8/29/2012,1.046,8/29/2012,-0.816,8/29/2012,0.2545,8/29/2012,-1.5423,8/30/2012,0.875,8/30/2012,1.98,8/30/2012,4.306,12/17/2012,-0.121,8/29/2012,0.25,11/7/2012,0.68772
8/30/2012,-1.6554,8/30/2012,-1.6537,8/30/2012,-2.1757,8/30/2012,-1.5156,8/31/2012,-1.239,8/31/2012,-7.767,8/31/2012,-4.128,1/23/2013,4.276,8/30/2012,-0.1,11/8/2012,-1.07981
8/31/2012,-4.6112,8/31/2012,-0.3518,8/31/2012,-11.0377,8/31/2012,1.4818,9/3/2012,-1.631,9/3/2012,-13.684,9/3/2012,-5.263,1/24/2013,0.694,8/31/2012,-0.31,11/9/2012,-0.43944
9/3/2012,0,9/3/2012,0,9/3/2012,0,9/3/2012,-0.0001,9/4/2012,0.893,9/4/2012,29.268,9/4/2012,4.04,1/25/2013,1.289,9/3/2012,-0.17,11/12/2012,-1.02954
9/4/2012,1.533,9/4/2012,0.4289,9/4/2012,4.0438,9/4/2012,1.0929,9/5/2012,-1.77,9/5/2012,-16.038,9/5/2012,-2.913,1/28/2013,3.05,9/4/2012,0.22,11/13/2012,0.02241
9/5/2012,1.5143,9/5/2012,1.2525,9/5/2012,1.2973,9/5/2012,0.1865,9/6/2012,4.247,9/6/2012,19.101,9/6/2012,3,1/29/2013,1.773,9/5/2012,-0.05,11/14/2012,-0.93137
9/6/2012,5.1457,9/6/2012,0.9775,9/6/2012,8.9927,9/6/2012,0.1499,9/7/2012,1.481,9/7/2012,7.547,9/7/2012,5.34,1/30/2013,3.353,9/6/2012,0.6,11/15/2012,0.85704
9/7/2012,-0.6124,9/7/2012,2.025,9/7/2012,-4.9492,9/7/2012,1.7148,9/10/2012,-2.555,9/10/2012,-33.333,9/10/2012,-9.217,1/31/2013,0.732,9/7/2012,-0.79,11/16/2012,1.51237
9/10/2012,-0.823,9/10/2012,0.25,9/10/2012,-0.9922,9/10/2012,1.8569,9/11/2012,-0.125,9/11/2012,35.526,9/11/2012,-1.015,2/1/2013,3.557,9/10/2012,0.06,11/19/2012,1.75252
9/11/2012,2.8083,9/11/2012,0.5761,9/11/2012,4.0202,9/11/2012,1.1535,9/12/2012,1.625,9/12/2012,1.942,9/12/2012,6.667,2/4/2013,1.851,9/11/2012,-0.66,11/20/2012,-0.67651
9/12/2012,3.3575,9/12/2012,0.0696,9/12/2012,4.1166,9/12/2012,0.7315,9/13/2012,1.722,9/13/2012,-4.762,9/13/2012,10.577,2/5/2013,0.008,9/12/2012,0.12,11/21/2012,-0.26326
9/13/2012,-1.9691,9/13/2012,3.7732,9/13/2012,-6.9669,9/13/2012,5.6819,9/14/2012,-2.781,9/14/2012,-2,9/14/2012,-16.522,2/6/2013,0.81,9/13/2012,-0.48,11/22/2012,1.21587
9/14/2012,8.2981,9/14/2012,6.4743,9/14/2012,11.0204,9/14/2012,7.2835,9/17/2012,0,9/17/2012,0,9/17/2012,0,2/7/2013,0.379,9/14/2012,1.16,11/26/2012,0.79874
9/17/2012,-1.3125,9/17/2012,-1.7072,9/17/2012,0.685,9/17/2012,-3.107,9/18/2012,1.368,9/18/2012,-2.041,9/18/2012,18.75,2/8/2013,1.84,9/17/2012,0.41,11/27/2012,0.23279
9/18/2012,-1.8017,9/18/2012,-1.5938,9/18/2012,-2.6881,9/18/2012,-3.0977,9/19/2012,0.491,9/19/2012,0,9/19/2012,-1.754,2/11/2013,0.96,9/18/2012,0.14,11/28/2012,-0.94464
9/19/2012,-2.022,9/19/2012,-0.6066,9/19/2012,-2.3013,9/19/2012,-2.0381,9/20/2012,-2.32,9/20/2012,0,9/20/2012,-8.482,2/12/2013,1.088,9/19/2012,-0.56,11/29/2012,0.78505
9/20/2012,-0.4399,9/20/2012,-1.2344,9/20/2012,0.7132,9/20/2012,0.1632,9/21/2012,0.25,9/21/2012,0,9/21/2012,2.439,2/13/2013,1.266,9/20/2012,-0.18,11/30/2012,-0.27542
9/21/2012,-0.6352,9/21/2012,-0.4625,9/21/2012,-2.5683,9/21/2012,-0.5618,9/24/2012,-1.372,9/24/2012,0,9/24/2012,-4.762,2/14/2013,2.737,9/21/2012,-0.09,12/3/2012,0.36293
9/24/2012,-2.4731,9/24/2012,-1.6546,9/24/2012,-2.8873,9/24/2012,-1.5143,9/25/2012,0.506,9/25/2012,0,9/25/2012,3,2/15/2013,5.31,9/24/2012,-0.41,12/4/2012,0.54412
9/25/2012,-2.5261,9/25/2012,-0.6607,9/25/2012,-1.238,9/25/2012,-0.7687,9/26/2012,-1.384,9/26/2012,0,9/26/2012,-3.883,2/18/2013,1.148,9/25/2012,-0.06,12/5/2012,-0.66955
9/26/2012,-3.4057,9/26/2012,-0.5808,9/26/2012,-5.7709,9/26/2012,-3.4058,9/27/2012,-0.638,9/27/2012,0,9/27/2012,3.03,2/19/2013,0.338,9/26/2012,-0.06,12/6/2012,0.86771
9/27/2012,2.777,9/27/2012,0.7862,9/27/2012,6.3493,9/27/2012,1.6544,9/28/2012,-0.128,9/28/2012,2.083,9/28/2012,-3.431,2/20/2013,0.996,9/27/2012,-0.18,12/7/2012,0.23885
9/28/2012,-1.2485,9/28/2012,-0.8148,9/28/2012,-2.9645,9/28/2012,-0.2885,10/1/2012,-1.671,10/1/2012,4.082,10/1/2012,-1.015,2/21/2013,1.216,9/28/2012,0.45,12/10/2012,-0.29537
10/1/2012,-0.5266,10/1/2012,0.0929,10/1/2012,-0.7638,10/1/2012,-0.0059,10/2/2012,-0.261,10/2/2012,0,10/2/2012,0,2/22/2013,2.463,10/1/2012,0.04,12/11/2012,-0.35402
10/2/2012,-0.3176,10/2/2012,2.2321,10/2/2012,-1.0268,10/2/2012,2.0911,10/3/2012,0.524,10/3/2012,0,10/3/2012,0,2/25/2013,1.578,10/2/2012,0.22,12/12/2012,-0.17148
10/3/2012,-0.3186,10/3/2012,-0.1239,10/3/2012,-2.3342,10/3/2012,0.956,10/4/2012,0.782,10/4/2012,0,10/4/2012,3.59,2/26/2013,0.585,10/3/2012,0.42,12/13/2012,0.58949
10/4/2012,3.631,10/4/2012,2.8487,10/4/2012,5.3116,10/4/2012,3.7712,10/5/2012,0.388,10/5/2012,0,10/5/2012,0,2/27/2013,0.543,10/4/2012,-0.01,12/14/2012,0.25299
10/5/2012,4.1558,10/5/2012,1.0583,10/5/2012,6.8427,10/5/2012,1.1349,10/8/2012,0,10/8/2012,0,10/8/2012,0,2/28/2013,0.743,10/5/2012,0.24,12/17/2012,0.45167
10/8/2012,0,10/8/2012,0,10/8/2012,0,10/8/2012,0,10/9/2012,-0.387,10/9/2012,0,10/9/2012,-2.475,3/1/2013,0.757,10/8/2012,-0.43,12/18/2012,0.71859
10/9/2012,-1.6968,10/9/2012,-0.8554,10/9/2012,-2.1331,10/9/2012,-1.1051,10/10/2012,-0.129,10/10/2012,0,10/10/2012,-2.03,3/4/2013,0.668,10/9/2012,-0.09,12/19/2012,2.3517
10/10/2012,-2.2782,10/10/2012,-1.7056,10/10/2012,-1.6953,10/10/2012,-1.1454,10/11/2012,-1.943,10/11/2012,0,10/11/2012,-5.181,3/5/2013,1.959,10/10/2012,-0.1,12/20/2012,0.05521
10/11/2012,-0.258,10/11/2012,-1.5769,10/11/2012,1.4833,10/11/2012,-2.1829,10/12/2012,1.189,10/12/2012,0,10/12/2012,8.743,3/6/2013,1.484,10/11/2012,0.2,12/21/2012,-0.51358
10/12/2012,-0.8279,10/12/2012,0.05,10/12/2012,0.0081,10/12/2012,-0.3624,10/15/2012,-1.044,10/15/2012,0,10/15/2012,-1.508,3/7/2013,2.324,10/12/2012,0.13,12/25/2012,-0.01813
10/15/2012,0.4188,10/15/2012,0.0243,10/15/2012,0.0027,10/15/2012,0.3794,10/16/2012,0.66,10/16/2012,0,10/16/2012,3.061,3/8/2013,2.463,10/15/2012,0.27,12/26/2012,0.15255
10/16/2012,3.3445,10/16/2012,-0.2399,10/16/2012,4.8868,10/16/2012,0.0045,10/17/2012,1.048,10/17/2012,0,10/17/2012,1.485,3/11/2013,2.718,10/16/2012,0.31,12/27/2012,0.26045
10/17/2012,5.8113,10/17/2012,0.98,10/17/2012,12.3909,10/17/2012,1.2645,10/18/2012,2.983,10/18/2012,7.843,10/18/2012,3.902,3/12/2013,2.498,10/17/2012,0.05,12/28/2012,0.5516
10/18/2012,0.8749,10/18/2012,1.5,10/18/2012,1.2621,10/18/2012,0.3395,10/19/2012,-1.134,10/19/2012,0,10/19/2012,-3.756,3/13/2013,1.583,10/18/2012,0.44,1/4/2013,0.74104
10/19/2012,-3.8746,10/19/2012,-0.8208,10/19/2012,-4.9142,10/19/2012,-1.5799,10/22/2012,-0.51,10/22/2012,-7.273,10/22/2012,-1.951,3/14/2013,1.141,10/19/2012,0.05,1/7/2013,-0.16007
10/22/2012,2.8425,10/22/2012,1.1831,10/22/2012,5.4324,10/22/2012,-0.169,10/23/2012,0.512,10/23/2012,0,10/23/2012,2.985,3/15/2013,0.258,10/22/2012,0.78,1/8/2013,-0.50873
10/23/2012,-3.0984,10/23/2012,-1.5356,10/23/2012,-4.3128,10/23/2012,-1.6183,10/24/2012,-1.019,10/24/2012,0,10/24/2012,-5.797,3/18/2013,-1.591,10/23/2012,-0.11,1/9/2013,0.00835
10/24/2012,1.8003,10/24/2012,-0.7306,10/24/2012,0.4396,10/24/2012,-0.8352,10/25/2012,0.515,10/25/2012,0,10/25/2012,5.128,3/19/2013,0.466,10/24/2012,-0.05,1/10/2013,0.83605
10/25/2012,1.9229,10/25/2012,0.4254,10/25/2012,8.7027,10/25/2012,-0.2707,10/26/2012,-1.793,10/26/2012,0,10/26/2012,-8.78,3/20/2013,-1.078,10/25/2012,0.61,1/11/2013,0.0105
10/26/2012,-4.2858,10/26/2012,-0.5766,10/26/2012,-7.7644,10/26/2012,-1.1665,10/29/2012,1.043,10/29/2012,-3.922,10/29/2012,2.674,3/21/2013,1.224,10/26/2012,-0.81,1/15/2013,1.39519
10/29/2012,-1.503,10/29/2012,0.1177,10/29/2012,-2.7296,10/29/2012,-0.0641,10/30/2012,-1.806,10/30/2012,0,10/30/2012,-4.167,3/22/2013,-9.341,10/29/2012,0.19,1/16/2013,-1.83232
10/31/2012,-1.674,10/31/2012,0.8413,10/31/2012,-2.3742,10/31/2012,1.3661,10/31/2012,1.84,10/31/2012,2.041,10/31/2012,8.152,3/25/2013,-0.035,10/30/2012,-0.21,1/17/2013,-1.07657
11/1/2012,2.0174,11/1/2012,0.933,11/1/2012,2.2088,11/1/2012,0.7538,11/1/2012,1.032,11/1/2012,3,11/1/2012,2.01,3/26/2013,-0.014,10/31/2012,0.18,1/18/2013,1.99227
11/2/2012,-0.5542,11/2/2012,-1.4784,11/2/2012,-2.6031,11/2/2012,-1.4945,11/2/2012,0.128,11/2/2012,0,11/2/2012,0.493,3/27/2013,-0.76,11/1/2012,0.44,1/21/2013,-0.39029
11/5/2012,-1.7828,11/5/2012,-0.4909,11/5/2012,-2.4484,11/5/2012,-0.7722,11/5/2012,-1.276,11/5/2012,-2.913,11/5/2012,-2.941,3/28/2013,0.46,11/2/2012,0.39,1/22/2013,0.78082
11/6/2012,3.9534,11/6/2012,1.1453,11/6/2012,7.7577,11/6/2012,2.4508,11/6/2012,-1.292,11/6/2012,-5,11/6/2012,-3.03,3/29/2013,0.19,11/5/2012,-0.17,1/23/2013,-1.34905
11/7/2012,-5.9421,11/7/2012,-1.1036,11/7/2012,-10.3792,11/7/2012,-2.5446,11/7/2012,0,11/7/2012,5.263,11/7/2012,3.646,4/1/2013,-2.246,11/6/2012,0.07,1/24/2013,-0.5659
11/8/2012,-1.9327,11/8/2012,-0.5812,11/8/2012,-5.8992,11/8/2012,-0.7232,11/8/2012,-1.832,11/8/2012,0,11/8/2012,-3.518,4/2/2013,-0.236,11/7/2012,-0.44,1/25/2013,1.06903
11/9/2012,-0.5254,11/9/2012,-0.9253,11/9/2012,0.4623,11/9/2012,-0.3932,11/9/2012,-1.6,11/9/2012,0,11/9/2012,-1.042,4/3/2013,-0.189,11/8/2012,-0.66,1/28/2013,-0.11951
11/12/2012,0,11/12/2012,0,11/12/2012,0,11/12/2012,0,11/12/2012,-0.406,11/12/2012,0,11/12/2012,3.684,4/4/2013,-0.343,11/9/2012,0.03,1/29/2013,0.98629
11/13/2012,-0.7386,11/13/2012,-0.5918,11/13/2012,-2.5065,11/13/2012,-1.219,11/13/2012,0.68,11/13/2012,3,11/13/2012,-1.523,4/5/2013,4.639,11/12/2012,0.01,1/30/2013,0.98682
11/14/2012,-0.2124,11/14/2012,-1.1668,11/14/2012,-0.2673,11/14/2012,-1.3638,11/14/2012,1.081,11/14/2012,0,11/14/2012,2.577,4/8/2013,-0.085,11/13/2012,-0.15,1/31/2013,0.31062
11/15/2012,0.1058,11/15/2012,-0.8591,11/15/2012,-0.0113,11/15/2012,0.1631,11/15/2012,-1.203,11/15/2012,-4.854,11/15/2012,-7.035,4/9/2013,1.087,11/14/2012,1.1,2/1/2013,-1.05563
11/16/2012,-0.7997,11/16/2012,0.4249,11/16/2012,-2.6071,11/16/2012,0.1159,11/16/2012,-1.218,11/16/2012,2.041,11/16/2012,-2.162,4/10/2013,4.28,11/15/2012,1.15,2/4/2013,1.33494
11/19/2012,2.0929,11/19/2012,0.4127,11/19/2012,4.2171,11/19/2012,0.816,11/19/2012,0.822,11/19/2012,3,11/19/2012,1.657,4/11/2013,-2.69,11/16/2012,0.18,2/5/2013,-2.38567
11/20/2012,3.275,11/20/2012,0.4839,11/20/2012,5.0741,11/20/2012,0.5531,11/20/2012,0,11/20/2012,-7.767,11/20/2012,-0.543,4/12/2013,2.584,11/19/2012,0.11,2/6/2013,2.91127
11/21/2012,0.8226,11/21/2012,-0.2817,11/21/2012,2.4108,11/21/2012,-0.1261,11/21/2012,0.543,11/21/2012,3.158,11/21/2012,2.732,4/15/2013,2.813,11/20/2012,0.33,2/7/2013,-0.02704
11/22/2012,0,11/22/2012,0,11/22/2012,0,11/22/2012,0,11/22/2012,0.135,11/22/2012,0,11/22/2012,0,4/16/2013,-0.653,11/21/2012,1.03,2/8/2013,-0.43252
11/23/2012,0.6145,11/23/2012,0.2355,11/23/2012,1.1694,11/23/2012,0.3506,11/23/2012,0,11/23/2012,0,11/23/2012,0,4/17/2013,1.62,11/22/2012,-0.05,2/12/2013,0.62224
11/26/2012,-1.6212,11/26/2012,-0.361,11/26/2012,-3.0558,11/26/2012,-0.2702,11/26/2012,-1.35,11/26/2012,5.102,11/26/2012,-2.66,4/18/2013,-0.952,11/23/2012,-0.1,2/13/2013,-1.42846
11/27/2012,-1.5415,11/27/2012,-0.1376,11/27/2012,-3.1521,11/27/2012,-0.2798,11/27/2012,0,11/27/2012,-4.854,11/27/2012,-3.279,4/19/2013,-1.39,11/26/2012,-0.39,2/14/2013,0.1944
11/28/2012,-0.5212,11/28/2012,0.2065,11/28/2012,-2.5059,11/28/2012,-0.5457,11/28/2012,-1.368,11/28/2012,-3.061,11/28/2012,-3.955,4/22/2013,0.645,11/27/2012,0.09,2/15/2013,-1.74921
11/29/2012,-0.8377,11/29/2012,0.3754,11/29/2012,-0.3593,11/29/2012,0.3237,11/29/2012,-0.693,11/29/2012,3.158,11/29/2012,2.941,4/23/2013,0.902,11/28/2012,-0.09,2/18/2013,1.68434
11/30/2012,0.052,11/30/2012,0.7723,11/30/2012,-1.5241,11/30/2012,1.0913,11/30/2012,0,11/30/2012,0,11/30/2012,-0.571,4/24/2013,0.956,11/29/2012,0.05,2/19/2013,0.55585
12/3/2012,0.3166,12/3/2012,0.8379,12/3/2012,1.0316,12/3/2012,0.6754,12/3/2012,-0.838,12/3/2012,2.041,12/3/2012,-1.724,4/25/2013,2.468,11/30/2012,0.44,2/20/2013,0.9176
12/4/2012,-1.1052,12/4/2012,-0.0048,12/4/2012,-0.5114,12/4/2012,-0.0477,12/4/2012,-0.423,12/4/2012,-2,12/4/2012,0,4/26/2013,0.544,12/3/2012,-0.28,2/21/2013,-0.32551
12/5/2012,-0.9568,12/5/2012,0.2372,12/5/2012,-2.8266,12/5/2012,0.2768,12/5/2012,-1.556,12/5/2012,0,12/5/2012,-2.924,4/29/2013,-0.002,12/4/2012,-0.43,2/22/2013,-0.5246
12/6/2012,-0.1079,12/6/2012,0.5875,12/6/2012,-0.2665,12/6/2012,0.5621,12/6/2012,-0.144,12/6/2012,0,12/6/2012,-4.819,5/1/2013,2.567,12/5/2012,0.7,2/25/2013,1.80907
12/7/2012,2.2576,12/7/2012,1.0268,12/7/2012,2.9155,12/7/2012,1.0589,12/7/2012,1.439,12/7/2012,2.041,12/7/2012,6.329,5/2/2013,-0.237,12/6/2012,-0.08,2/26/2013,0.39578
12/10/2012,-0.3164,12/10/2012,0.1422,12/10/2012,-0.259,12/10/2012,-0.12,12/10/2012,-0.851,12/10/2012,-2,12/10/2012,-7.143,5/3/2013,-0.83,12/7/2012,0.11,2/27/2013,-1.48947
12/11/2012,2.3308,12/11/2012,0.1521,12/11/2012,2.8516,12/11/2012,-0.1463,12/11/2012,1.001,12/11/2012,0,12/11/2012,6.41,5/6/2013,-0.014,12/10/2012,-0.16,2/28/2013,1.73564
12/12/2012,2.6523,12/12/2012,-0.091,12/12/2012,2.7782,12/12/2012,1.3867,12/12/2012,-0.567,12/12/2012,0,12/12/2012,-1.807,5/7/2013,0.063,12/11/2012,0.19,3/1/2013,-0.50093
12/13/2012,1.8829,12/13/2012,-0.7528,12/13/2012,6.6499,12/13/2012,-0.3366,12/13/2012,3.989,12/13/2012,2.041,12/13/2012,7.362,5/8/2013,1.389,12/12/2012,0.9,3/4/2013,1.13936
12/14/2012,-1.6445,12/14/2012,-0.6526,12/14/2012,-1.1409,12/14/2012,-0.8318,12/14/2012,0.959,12/14/2012,-2,12/14/2012,2.857,5/9/2013,1.475,12/13/2012,0.47,3/5/2013,-0.39784
12/17/2012,4.1259,12/17/2012,0.8148,12/17/2012,6.5707,12/17/2012,0.3075,12/17/2012,0.271,12/17/2012,0,12/17/2012,1.111,5/10/2013,3.883,12/14/2012,-0.16,3/6/2013,0.89336
12/18/2012,2.5606,12/18/2012,0.9027,12/18/2012,3.9787,12/18/2012,1.1261,12/18/2012,2.436,12/18/2012,2.041,12/18/2012,7.692,5/13/2013,3.08,12/17/2012,0.44,3/7/2013,-0.92119
12/19/2012,-0.8624,12/19/2012,-0.4183,12/19/2012,0.9377,12/19/2012,-0.1556,12/19/2012,1.982,12/19/2012,-2,12/19/2012,0,5/14/2013,4.258,12/18/2012,0.38,3/8/2013,0.72704
12/20/2012,-0.2882,12/20/2012,-0.0669,12/20/2012,0.6228,12/20/2012,-0.2642,12/20/2012,0,12/20/2012,0,12/20/2012,-8.163,5/15/2013,0.326,12/19/2012,0.24,3/11/2013,1.33724
12/21/2012,-1.8851,12/21/2012,-0.229,12/21/2012,-1.6502,12/21/2012,-0.4339,12/21/2012,-0.777,12/21/2012,0,12/21/2012,-2.778,5/16/2013,-1.337,12/20/2012,-0.02,3/12/2013,-0.06011
12/24/2012,0.6463,12/24/2012,-0.3418,12/24/2012,1.4681,12/24/2012,-0.3801,12/24/2012,0,12/24/2012,0,12/24/2012,0,5/17/2013,-0.585,12/21/2012,-0.18,3/13/2013,-0.54649
12/25/2012,0,12/25/2012,0,12/25/2012,0,12/25/2012,0,12/25/2012,1.044,12/25/2012,0,12/25/2012,4,5/20/2013,1.752,12/24/2012,0.83,3/14/2013,0.8434
12/26/2012,-1.2742,12/26/2012,0.4631,12/26/2012,-1.6535,12/26/2012,0.5551,12/26/2012,2.584,12/26/2012,0,12/26/2012,1.648,5/21/2013,0.149,12/25/2012,-0.2,3/15/2013,1.70151
12/27/2012,-0.8421,12/27/2012,-0.801,12/27/2012,-3.1492,12/27/2012,-0.6287,12/27/2012,0.504,12/27/2012,0,12/27/2012,3.784,5/22/2013,-0.5,12/26/2012,1.01,3/18/2013,-2.10376
12/28/2012,-2.0442,12/28/2012,-0.9544,12/28/2012,-3.68,12/28/2012,-0.7268,12/28/2012,-0.877,12/28/2012,0,12/28/2012,-3.646,5/23/2013,-2.201,12/27/2012,0.55,3/19/2013,2.19948
12/31/2012,3.3236,12/31/2012,0.3973,12/31/2012,2.0176,12/31/2012,0.1618,12/31/2012,0,12/31/2012,0,12/31/2012,0,5/24/2013,-2.998,12/28/2012,-0.16,3/21/2013,1.16742
1/1/2013,0,1/1/2013,0,1/1/2013,0,1/1/2013,0,1/1/2013,0,1/1/2013,0,1/1/2013,0,5/27/2013,-1.782,12/31/2012,0.92,3/22/2013,-1.34694
1/2/2013,4.5342,1/2/2013,1.1397,1/2/2013,5.7417,1/2/2013,1.5146,1/2/2013,0,1/2/2013,0,1/2/2013,0,5/28/2013,2.566,1/1/2013,-0.06,3/25/2013,1.27927
1/3/2013,4.0853,1/3/2013,-0.1967,1/3/2013,7.3365,1/3/2013,-0.2749,1/3/2013,0,1/3/2013,0,1/3/2013,0,5/29/2013,-1.111,1/2/2013,0.74,3/26/2013,-0.71745
1/4/2013,-0.6833,1/4/2013,0.2084,1/4/2013,-1.5528,1/4/2013,0.5095,1/4/2013,4.425,1/4/2013,0,1/4/2013,10.811,5/30/2013,-4.383,1/3/2013,-0.11,3/27/2013,0.22811
1/7/2013,-0.0896,1/7/2013,1.5984,1/7/2013,0.0038,1/7/2013,0.9675,1/7/2013,0.484,1/7/2013,0,1/7/2013,-3.415,5/31/2013,-2.896,1/4/2013,1.04,3/28/2013,-0.54681
1/8/2013,-1.5341,1/8/2013,-0.6894,1/8/2013,-2.7811,1/8/2013,0.2519,1/8/2013,0.723,1/8/2013,0,1/8/2013,3.03,6/5/2013,-16.769,1/7/2013,-0.41,3/29/2013,-0.35855
1/9/2013,-0.6108,1/9/2013,0.573,1/9/2013,-2.4515,1/9/2013,1.0936,1/9/2013,-0.598,1/9/2013,0,1/9/2013,1.471,6/6/2013,0.248,1/8/2013,-0.84,4/1/2013,-2.36687
1/10/2013,2.098,1/10/2013,0.3144,1/10/2013,3.5674,1/10/2013,0.6758,1/10/2013,-0.481,1/10/2013,0,1/10/2013,-3.382,6/7/2013,0.702,1/9/2013,0.95,4/2/2013,-1.11321
1/11/2013,-1.4831,1/11/2013,-0.4437,1/11/2013,-1.818,1/11/2013,-1.0982,1/11/2013,-0.846,1/11/2013,-13.265,1/11/2013,-15,6/10/2013,-1.275,1/10/2013,1.02,4/3/2013,2.6171
1/14/2013,-1.2261,1/14/2013,0.4286,1/14/2013,-2.2713,1/14/2013,1.071,1/14/2013,0,1/14/2013,0,1/14/2013,0,6/11/2013,2.21,1/11/2013,0.45,4/4/2013,-0.81945
1/15/2013,-0.475,1/15/2013,0.1072,1/15/2013,-1.6905,1/15/2013,0.6745,1/15/2013,-4.756,1/15/2013,-4.706,1/15/2013,-2.941,6/12/2013,0.991,1/14/2013,0.34,4/5/2013,1.687
1/16/2013,-0.9568,1/16/2013,-0.9134,1/16/2013,-1.5053,1/16/2013,-1.0025,1/16/2013,-3.201,1/16/2013,-3.704,1/16/2013,-3.636,6/13/2013,-1.118,1/15/2013,-0.77,4/8/2013,1.60416
1/17/2013,3.3538,1/17/2013,1.1623,1/17/2013,7.2148,1/17/2013,0.9519,1/17/2013,-1.587,1/17/2013,0,1/17/2013,0,6/14/2013,-3.981,1/16/2013,-0.46,4/9/2013,-0.29563
