,X2600.HK.Equity,X486.HK.Equity,AA.Equity,AWC.AU.Equity,HNDL.IN.Equity,Y
1370,-2,-0.4202,-0.2092,-2.4038,2.9893,0
1371,2.0408,0.8439,-0.8386,-0.9852,2.9025,1
1372,-3.3333,-0.8368,-2.0085,2.4876,1.4103,0
1373,-2.069,0,0,-0.9709,0.1304,0
1374,-2.069,0,0,-0.9709,0.1304,0
1375,-2.069,0,0,-0.9709,0.6076,0
1376,1.0563,1.2658,7.0119,-0.9804,0.6076,1
1377,-0.3484,-0.4167,-1.4113,5.4455,1.5531,0
1378,-0.6993,0.4184,-0.9231,-0.939,-2.0816,0
1379,0.3521,-2.9167,-7.3499,-1.8957,1.3883,1
1380,-3.1579,-2.1459,1.2291,-2.8986,-0.2995,0
1381,-3.1579,-2.1459,1.2291,-2.8986,-0.2995,0
1382,-3.1579,-2.1459,1.2291,-2.8986,-0.2995,0
1383,-0.3623,0,-0.3311,0,-4.4206,0
1384,-0.3636,-1.3158,-1.2182,0,-0.0898,0
1385,-0.7299,-1.7778,0.7848,-2.4876,2.427,0
1386,1.1029,-0.4525,-0.1112,0,1.097,1
1387,2.5455,0,0.5568,-0.5102,1.097,1
1388,2.5455,0,0.5568,-0.5102,1.097,1
1389,2.5455,0,0.5568,-0.5102,1.097,1
1390,2.1277,-0.4545,-0.8859,0.5128,3.2986,1
1391,-1.7361,0.4566,2.0112,-3.0612,4.4118,0
1392,0.3534,-0.4545,-0.8762,-0.5263,-2.8169,1
1393,0.3521,2.2831,0.7735,0,-1.0352,1
1394,1.0526,-2.2321,1.3158,0,-0.9205,1
1395,1.0526,-2.2321,1.3158,0,-0.9205,1
1396,1.0526,-2.2321,1.3158,0,-0.9205,1
1397,-1.3889,10.0457,3.7879,3.1746,-0.2111,0
1398,0,-4.1494,0.6257,3.5897,0.2539,1
1399,1.4085,0,-0.1036,-1.4851,0.2533,1
1400,0,-1.2987,-0.1036,0.5025,2.2316,1
1401,0.3472,1.3158,-0.3112,1.5,1.0708,1
1402,0.3472,1.3158,-0.3112,1.5,1.0708,1
1403,0.3472,1.3158,-0.3112,1.5,1.0708,1
1404,0.346,0.8658,-0.6243,0,-0.6927,1
1405,-1.3793,-1.7167,-1.3613,-2.4631,1.8055,0
1406,-0.3497,0.8734,-0.6369,0.5051,-2.7005,0
1407,-0.3509,-0.4329,-0.1068,0,0.8699,0
1408,0,-0.8696,0.107,3.5176,-1.0267,1
1409,0,-0.8696,0.107,3.5176,-1.0267,1
1410,0,-0.8696,0.107,3.5176,-1.0267,1
1411,-0.3521,-0.4386,1.2821,0,2.8216,0
1412,-0.7067,6.1674,0.8439,-0.4854,0.9685,0
1413,-2.4911,-4.5643,-2.3013,-0.9756,-1.3189,0
1414,-0.7299,0.8696,0.3212,-1.9704,-1.9441,0
1415,-0.7353,-0.431,1.4941,1.005,-1.9413,0
1416,-0.7353,-0.431,1.4941,1.005,-1.9413,0
1417,-0.7353,-0.431,1.4941,1.005,-1.9413,0
1418,-1.1111,-0.4329,0.6309,1.4925,-1.727,0
1419,-0.7491,0,1.3584,-0.9804,-0.1715,0
1420,1.8868,0.4348,1.3402,0.495,1.1593,1
1421,-1.8519,-0.4329,1.4242,1.9704,1.0187,0
1422,1.5094,-1.7391,-0.3009,-0.4831,0.3782,1
1423,1.5094,-1.7391,-0.3009,-0.4831,0.3782,1
1424,1.5094,-1.7391,-0.3009,-0.4831,0.3782,1
1425,0,2.2124,1.9115,1.9417,3.4324,1
1426,-0.7435,0.4329,2.2705,0.9524,-1.2546,0
1427,-0.7435,0.4329,2.2705,0.9524,-1.2546,0
1428,-0.7435,0.4329,0.6757,0.9524,-0.7377,0
1429,0.7491,-0.8621,2.4928,-0.4717,1.1148,1
1430,0.7491,-0.8621,2.4928,-0.4717,1.1148,1
1431,0.7491,-0.8621,2.4928,-0.4717,1.1148,1
1432,1.1152,-1.3043,-1.4967,3.3175,-0.5717,1
1433,-0.7353,1.3216,0.9497,2.2936,0.6982,0
1434,-0.7353,1.3216,0.9497,2.2936,-0.6525,0
1435,-1.1111,0.8696,-0.9407,0.8969,-0.9442,0
1436,-1.4981,-0.8621,0.3799,-1.7778,-1.5748,0
1437,-1.4981,-0.8621,0.3799,-1.7778,-1.5748,0
1438,-1.4981,-0.8621,0.3799,-1.7778,-1.5748,0
1439,-1.1407,-1.3043,-0.3784,0.905,-0.4211,0
1440,-0.7692,-0.4405,0.095,-0.4484,-1.8605,0
1441,1.5504,0.4425,2.7514,0,-0.6894,1
1442,-0.3817,7.489,-1.2927,2.7027,-2.256,0
1443,-0.7663,-5.7377,-5.4256,-2.193,-1.8642,0
1444,-0.7663,-5.7377,-5.4256,-2.193,-1.8642,0
1445,-0.7663,-5.7377,-5.4256,-2.193,-1.8642,0
1446,6.9498,2.1739,-0.0989,3.5874,-0.4975,1
1447,-2.1661,-0.8511,2.1782,4.7619,-0.5455,0
1448,0.369,0.8584,2.6163,0.8264,1.3254,1
1449,2.2059,2.1277,4.2493,5.3279,1.8945,1
1450,1.4388,3.3333,2.8986,-2.7237,-1.4608,1
1451,1.4388,3.3333,2.8986,-2.7237,-1.4608,1
1452,1.4388,3.3333,2.8986,-2.7237,-1.4608,1
1453,-1.4184,0,2.8986,2,0.7188,0
1454,2.1583,10.4839,6.7782,3.1373,0.8029,1
1455,1.7606,1.8248,0.742,-0.7605,1.9469,1
1456,0.692,-3.2258,-1.2275,-1.5326,-0.7813,1
1457,0.3436,4.8148,-5.2196,-1.1673,-0.2625,1
1458,0.3436,4.8148,-5.2196,-1.1673,-0.2625,1
1459,0.3436,4.8148,-5.2196,-1.1673,-0.2625,1
1460,-3.4247,-1.4134,1.7483,-1.1673,-2.5439,0
1461,-0.3546,-2.1505,1.8041,-0.3937,2.4302,0
1462,-0.7117,0.7326,1.1814,1.9763,-1.8014,0
1463,0,-0.3636,-0.3336,-2.7132,-3.2662,1
1464,0,-0.3636,-3.682,1.5936,1.3414,1
1465,0,-0.3636,-3.682,1.5936,1.3414,1
1466,0,-0.3636,-3.682,1.5936,1.3414,1
1467,0,-0.3636,-2.4327,0,-5.5682,1
1468,-4.3011,-2.5547,1.959,-3.1373,-0.9667,0
1469,1.4981,0.3745,-3.3275,-2.4291,1.757,1
1470,1.107,0,0.0906,2.4896,1.4388,1
1471,1.4599,3.3582,1.267,2.834,0.6147,1
1472,1.4599,3.3582,1.267,2.834,0.6147,1
1473,1.4599,3.3582,1.267,2.834,0.6147,1
1474,0,1.083,-1.1618,0.7874,0.3759,1
1475,0.7194,0,2.4412,-1.9531,-2.1067,1
1476,0.3571,-1.7857,-0.5296,1.1952,-1.0043,1
1477,0,1.4545,1.1535,-1.1811,-3.1884,1
1478,0.7117,1.4337,-0.2632,3.1873,-0.2994,1
1479,0.7117,1.4337,-0.2632,3.1873,-0.2994,1
1480,0.7117,1.4337,-0.2632,3.1873,-0.2994,1
1481,2.4735,1.7668,-0.2632,2.7027,-1.4014,1
1482,-1.0345,-1.3889,0.2639,-1.8797,0.8122,0
1483,0,0.3521,3.1579,1.1494,-0.4532,1
1484,1.7422,-2.1053,0.1701,-0.7576,-1.5175,1
1485,0,-0.3584,-0.4244,1.5267,0.3082,1
1486,0,-0.3584,-0.4244,1.5267,0.3082,1
1487,0,-0.3584,-0.4244,1.5267,0.3082,1
1488,-1.3699,-2.8777,0.341,-2.2556,-0.2048,0
1489,-1.7361,-1.1111,-1.2744,-0.7692,1.3853,0
1490,-1.4134,1.4981,3.7005,-1.1628,-0.4049,0
1491,1.4337,-1.107,-0.166,-0.3922,-0.4049,1
1492,-1.7668,-0.3731,-2.4106,0.7874,7.063,0
1493,-1.7668,-0.3731,-2.4106,0.7874,7.063,0
1494,-1.7668,-0.3731,-2.4106,0.7874,7.063,0
1495,-0.3597,-3.7453,-1.0221,-3.9062,0.2373,0
1496,-0.361,3.1128,1.5491,0.4065,7.5758,0
1497,-1.4493,-0.3774,2.5424,2.0243,1.8926,0
1498,1.4706,4.9242,-0.3306,-1.9841,4.3629,1
1499,-1.4493,-2.5271,0.8292,0.4049,3.1043,0
1500,-1.4493,-2.5271,0.8292,0.4049,3.1043,0
1501,-1.4493,-2.5271,0.8292,0.4049,3.1043,0
1502,-1.1029,-7.037,-1.8092,-5.6452,-2.0875,0
1503,0,0.7968,2.0938,0.4274,-3.731,1
1504,-2.2305,-1.581,-0.1641,1.7021,-2.2572,0
1505,-0.3802,-5.2209,-2.5472,1.6736,0.7843,0
1506,-0.7634,-2.5424,-0.1686,-0.823,-0.3891,0
1507,-0.7634,-2.5424,-0.1686,-0.823,-0.3891,0
1508,-0.7634,-2.5424,-0.1686,-0.823,-0.3891,0
1509,0.7692,6.9565,0.5068,-1.2448,-0.3891,1
1510,-0.3817,2.439,0.8403,1.2605,-0.3038,0
1511,1.5326,3.1746,-1.3333,-2.0747,4.5276,1
1512,-1.5094,1.5385,0.5912,-1.6949,-0.3332,0
1513,2.2989,2.2727,0.8396,0.431,3.2177,1
1514,2.2989,2.2727,0.8396,0.431,-1.8623,1
1515,2.2989,2.2727,0.8396,0.431,-1.8623,1
1516,-1.4981,-1.4815,0,0.4292,0.33,0
1517,-1.5209,1.8797,0.0833,-0.4274,-0.699,0
1518,0.7722,-1.107,-1.3311,-0.4292,3.8509,1
1519,-1.5326,1.4925,6.1551,-1.7241,0,0
1520,3.5019,2.9412,-0.8737,5.2632,4.386,1
1521,3.5019,2.9412,-0.8737,5.2632,4.386,1
1522,3.5019,2.9412,-0.8737,5.2632,4.386,1
1523,0.3759,-3.2143,3.125,-0.4167,8.2888,1
1524,0.7491,1.845,1.3209,2.9289,-2.5044,1
1525,0.3717,5.4348,-1.4571,2.439,-1.5919,1
1526,2.963,-0.3436,-0.856,0.7937,0.8456,1
1527,0.7194,-2.069,-0.8634,0,0.3646,1
1528,0.7194,-2.069,-0.8634,0,0.3646,1
1529,0.7194,-2.069,-0.8634,0,0.3646,1
1530,0,-0.3521,-1.2668,-2.7559,-0.2179,1
1531,0.7143,-3.1802,0.4812,1.6194,-0.2179,1
1532,1.4184,6.5693,3.751,2.7888,4.0408,1
1533,10.4895,12.3288,-2.3077,1.5504,-0.2799,1
1534,-0.3165,2.439,-1.2598,0,-1.2632,0
1535,-0.3165,2.439,-1.2598,0,-1.2632,0
1536,-0.3165,2.439,-1.2598,0,-1.2632,0
1537,-2.5397,-9.2262,2.5518,1.5267,-1.2632,0
1538,-2.6059,5.2459,1.4774,0.7519,-4.7264,0
1539,-1.6722,-0.6231,2.8352,0.7463,1.0444,0
1540,1.0204,5.0157,1.0432,1.8519,4.4297,1
1541,1.0204,5.0157,1.0432,1.8519,4.4297,1
1542,1.0204,5.0157,1.0432,1.8519,4.4297,1
1543,1.0204,5.0157,1.0432,1.8519,4.4297,1
1544,1.0204,5.0157,-0.5162,1.8519,1.4493,1
1545,-1.6835,1.4925,0.1483,0,0.9408,0
1546,0,0.5882,0.8882,0,0.2071,1
1547,0.3425,3.2164,-0.3668,-0.3636,0.2071,1
1548,-1.3652,-0.2833,-1.8409,-0.3636,-0.9645,0
1549,-1.3652,-0.2833,-1.8409,-0.3636,-0.9645,0
1550,-1.3652,-0.2833,-1.8409,-0.3636,-0.9645,0
1551,1.7301,-1.7045,-0.6752,1.0949,-1.7391,1
1552,-1.3605,1.7341,1.5106,-3.2491,-2.8673,0
1553,-4.4828,-3.125,0.2232,0.7463,-2.1137,0
1554,-4.4828,-3.125,1.2621,-2.2222,-2.1137,0
1555,2.5271,3.8123,0.5865,0.7576,-1.9732,1
1556,2.5271,3.8123,0.5865,0.7576,-1.9732,1
1557,2.5271,3.8123,0.5865,0.7576,-1.9732,1
1558,-0.3521,-2.5424,-1.3848,2.6316,5.507,0
1559,-0.3521,-2.5424,-1.626,-1.4652,-0.144,0
1560,-1.7668,-0.8696,0.0751,-2.6022,-2.5234,0
1561,-0.7194,1.462,-0.0752,0.7634,1.1464,0
1562,1.087,0.2882,-0.2259,1.1364,5.3748,1
1563,1.087,0.2882,-0.2259,1.1364,5.3748,1
1564,1.087,0.2882,-0.2259,1.1364,5.3748,1
1565,0.3584,0.5747,4.2264,-1.1236,-0.4858,1
1566,1.0714,0.5714,-0.1448,-0.7576,-0.8368,1
1567,1.0601,0,-1.6679,-1.5267,-0.7032,1
1568,-0.6993,0.8523,-1.7699,6.5891,-1.9122,0
1569,-0.3521,-1.1268,0.976,-1.4545,1.9495,0
1570,-0.3521,-1.1268,0.976,-1.4545,1.9495,0
1571,-0.3521,-1.1268,0.976,-1.4545,1.9495,0
1572,-0.7067,-4.5584,0.4461,-0.369,7.6841,0
1573,-0.3559,0.8955,-2.6647,0.3704,2.7294,0
1574,-0.7143,-3.8462,-0.2281,-1.845,2.2407,0
1575,0.7194,-0.6154,0.8384,7.1429,-2.8804,1
1576,1.0714,0.3096,2.192,4.2105,-1.9665,1
1577,1.0714,0.3096,2.192,4.2105,-1.9665,1
1578,1.0714,0.3096,2.192,4.2105,-1.9665,1
1579,0.7067,0,2.192,-1.0101,-3.2555,1
1580,-1.7544,0,-0.2959,1.3605,1.7335,0
1581,0,1.5432,-0.816,-0.6711,-1.6372,1
1582,-0.7143,-1.2158,1.5707,-2.7027,1.4266,0
1583,-0.3597,1.5385,0.2209,-1.0417,-0.8707,0
1584,-0.3597,1.5385,0.2209,-1.0417,-0.8707,0
1585,-0.3597,1.5385,0.2209,-1.0417,-0.8707,0
1586,-0.3597,1.5385,1.6165,2.4561,1.3851,0
1587,1.8051,3.0303,-1.3015,-2.0548,3.4322,1
1588,0,1.4706,1.2454,1.7483,3.5438,1
1589,-0.7092,2.6087,1.3025,-1.0309,5.6938,0
1590,0.3571,-1.1299,2.5,-0.6944,-0.3533,1
1591,0.3571,-1.1299,2.5,-0.6944,-0.3533,1
1592,0.3571,-1.1299,2.5,-0.6944,-0.3533,1
1593,1.4235,1.7143,0,-0.6944,0.2068,1
1594,0.3509,1.9663,-0.8362,0.3497,0.0884,1
1595,1.049,4.9587,-0.3514,-1.0453,-4.1826,1
1596,0,-0.5249,-1.1989,-1.4085,4.0578,1
1597,-1.3841,0.5277,3.6403,-1.0714,-4.0768,0
1598,-1.3841,0.5277,3.6403,-1.0714,-4.0768,0
1599,-1.3841,0.5277,3.6403,-1.0714,-4.0768,0
1600,0,-3.1496,-1.1708,1.8051,-0.7083,1
1601,-1.0526,0.813,0.9059,2.8369,0.8995,0
1602,-0.3546,-0.8065,1.105,-2.069,2.5515,0
1603,-0.3559,2.439,-1.2295,-1.4085,0.5695,0
1604,1.0714,0,1.1065,-2.8571,-2.3547,1
1605,1.0714,0,1.1065,-2.8571,-2.3547,1
1606,1.0714,0,1.1065,-2.8571,-2.3547,1
1607,-2.1201,-1.0582,1.026,0.7353,0.9158,0
1608,1.444,-0.2674,-2.0311,-2.1898,0.9074,1
1609,-1.0676,0.5362,0.5529,-0.3731,-0.06,0
1610,0.3597,-3.7333,2.6804,0.3745,-0.8698,1
1611,0,-1.385,-0.0669,0.3731,-2.6324,1
1612,0,-1.385,-0.0669,0.3731,-2.6324,1
1613,0,-1.385,-0.0669,0.3731,-2.6324,1
1614,-0.3584,-1.4045,-0.2679,0.3717,2.051,0
1615,-0.3584,-1.4045,-0.6044,-0.7407,6.7296,0
1616,3.2374,3.4188,0.3378,3.7313,1.7118,1
1617,-0.3484,1.9284,0.8754,4.3165,-2.5245,0
1618,0,1.6216,0.8754,-1.7241,-0.2878,1
1619,0,1.6216,0.8754,-1.7241,-0.2878,1
1620,0,1.6216,0.8754,-1.7241,-0.2878,1
1621,-1.049,-1.5957,-1.6021,-0.3509,0.7215,0
1622,1.0601,1.3514,0.7463,1.4085,-3.1519,1
1623,-1.049,-0.8,5.6566,-3.125,0.9172,0
1624,0.7067,-0.5376,-0.4461,-1.0753,3.3421,1
1625,0.7018,-1.0811,2.2407,0.3623,-5.3901,1
1626,0.7018,-1.0811,2.2407,0.3623,-5.3901,1
1627,0.7018,-1.0811,2.2407,0.3623,-5.3901,1
1628,3.1359,-0.5464,0.8766,1.8051,3.988,1
1629,2.7027,1.9231,0.0621,-0.3546,0.7497,1
1630,-0.3289,2.965,2.9777,0.7117,4.3503,0
1631,0.33,0,-1.6265,0.3534,3.4833,1
1632,1.3158,-2.8796,0.9798,-0.7042,-2.1468,1
1633,1.3158,-2.8796,0.9798,-0.7042,-2.1468,1
1634,1.3158,-2.8796,0.9798,-0.7042,-2.1468,1
1635,0.3247,1.6173,0.7884,2.1277,-0.4063,1
1636,7.4434,-0.2653,2.8279,3.8194,2.3933,1
1637,3.9157,2.3936,-0.2341,4.3478,2.9216,1
1638,-1.1594,-0.5195,-0.2933,1.2821,2.1935,0
1639,1.7595,4.4386,-2.5882,-1.8987,-3.1313,1
1640,1.7595,4.4386,-2.5882,-1.8987,-3.1313,1
1641,1.7595,4.4386,-2.5882,-1.8987,-3.1313,1
1642,4.3228,1.25,2.7174,1.2903,-2.0855,1
1643,4.1436,-0.2469,-0.5879,1.9108,-2.0855,1
1644,-2.6525,0.7426,-1.1236,0.9375,2.5559,0
1645,-2.4523,1.7199,-1.9737,-0.6192,-0.4673,0
1646,-3.0726,-3.6232,0.3051,-3.4268,-3.8602,0
1647,-3.0726,-3.6232,0.3051,-3.4268,-3.8602,0
1648,-3.0726,-3.6232,0.3051,-3.4268,-3.8602,0
1649,1.4409,0.2506,1.6423,-1.2903,3.5811,1
1650,-2.8409,1,-1.6158,-0.6536,2.4882,0
1651,9.3567,1.9802,0.1828,0.6579,-1.9934,1
1652,-5.615,-1.2136,-2.6764,-1.634,-1.382,0
